user_id,country,transaction_velocity_score,verification_match_rate,country_risk_score,is_pep,risk_score,risk_tier,outcome,timestamp,funnel_stage_reached,tto_minutes
U01708,Nigeria,52.18,42.35,72.83,False,62.08,Medium,flagged_risky,2025-05-02,activated,18.4
U01709,Singapore,50.82,80.5,8.48,False,24.49,Low,legitimate,2025-01-08,activated,4.7
U01710,Brazil,16.33,68.88,33.76,False,27.74,Low,legitimate,2025-02-22,verification_complete,
U01711,UK,18.72,89.5,78.0,False,39.97,Low,legitimate,2025-05-12,activated,7.0
U01712,Cayman Islands,5.39,80.63,72.09,False,36.27,Low,legitimate,2025-01-06,activated,4.9
U01713,Nigeria,27.68,78.2,54.39,False,36.6,Low,legitimate,2025-05-24,activated,3.8
U01714,UK,17.63,53.56,16.23,False,25.71,Low,legitimate,2025-05-19,document_uploaded,
U01715,Brazil,24.02,50.17,52.39,False,43.11,Low,legitimate,2025-02-27,selfie_uploaded,
U01716,UK,29.78,90.33,19.74,False,19.73,Low,legitimate,2025-04-23,activated,4.1
U01717,India,38.85,90.93,43.1,False,31.62,Low,legitimate,2025-03-30,activated,4.3
U01718,India,31.42,90.06,20.61,False,20.65,Low,legitimate,2025-02-15,activated,3.5
U01719,Brazil,31.01,90.55,35.75,False,26.44,Low,legitimate,2025-01-27,activated,4.3
U01720,Switzerland,43.9,88.96,25.76,True,26.79,High,flagged_risky,2025-06-23,activated,46.7
U01721,Singapore,33.96,66.52,56.05,False,42.65,Low,legitimate,2025-06-04,activated,1.7
U01722,UAE,61.23,88.21,47.5,False,40.9,Low,legitimate,2025-06-11,activated,5.4
U01723,India,34.04,73.76,31.82,False,30.81,Low,legitimate,2025-01-26,details_entered,
U01724,USA,87.82,72.65,74.67,False,64.42,Medium,flagged_risky,2025-06-23,activated,18.8
U01725,Switzerland,15.81,62.98,2.3,False,16.77,Low,legitimate,2025-04-23,activated,3.1
U01726,UK,27.32,79.26,20.05,False,22.44,Low,legitimate,2025-04-03,activated,3.1
U01727,Nigeria,21.21,84.19,71.23,True,39.6,High,flagged_risky,2025-03-03,activated,37.9
U01728,Switzerland,39.88,88.73,3.97,False,16.93,Low,legitimate,2025-02-12,activated,5.1
U01729,UK,15.8,46.21,5.55,False,23.1,Low,legitimate,2025-02-28,activated,5.4
U01730,Russia,10.45,55.85,80.41,False,48.54,Low,legitimate,2025-02-01,activated,4.0
U01731,Switzerland,18.29,62.76,0.0,False,16.66,Low,legitimate,2025-05-23,activated,3.4
U01732,UAE,11.12,67.06,45.85,False,31.56,Low,legitimate,2025-06-20,activated,2.0
U01733,Singapore,30.06,28.74,33.64,False,43.85,Low,legitimate,2025-06-24,activated,5.0
U01734,Nigeria,38.77,92.35,100.0,False,53.93,Medium,flagged_risky,2025-06-10,document_uploaded,
U01735,UAE,9.11,90.75,48.47,False,24.89,Low,legitimate,2025-01-24,activated,2.7
U01736,Nigeria,26.1,68.1,69.23,False,45.09,Low,legitimate,2025-05-14,activated,4.0
U01737,Germany,66.53,79.7,0.0,False,26.05,Low,legitimate,2025-06-04,activated,3.6
U01738,India,78.99,63.4,26.1,False,45.12,Low,legitimate,2025-04-02,details_entered,
U01739,Brazil,55.72,84.7,59.55,False,45.12,Low,legitimate,2025-04-11,activated,2.3
U01740,Singapore,3.41,33.79,2.89,False,22.04,Low,legitimate,2025-03-11,activated,4.4
U01741,Singapore,36.41,50.65,3.71,False,27.21,Low,flagged_risky,2025-05-29,activated,3.2
U01742,Switzerland,71.51,54.56,6.51,False,37.69,Low,legitimate,2025-05-07,activated,4.6
U01743,Cayman Islands,80.12,80.95,72.44,False,58.73,Medium,legitimate,2025-04-24,signup_started,
U01744,UAE,12.98,86.9,30.96,False,20.21,Low,legitimate,2025-01-02,activated,5.3
U01745,India,68.13,71.12,37.55,False,44.12,Low,legitimate,2025-06-22,activated,3.0
U01746,UAE,74.56,93.03,33.98,False,38.05,Low,flagged_risky,2025-04-05,activated,4.3
U01747,India,33.79,75.57,95.19,False,55.54,Medium,legitimate,2025-06-22,verification_complete,
U01748,USA,13.08,75.91,10.97,False,15.54,Low,legitimate,2025-05-03,activated,3.2
U01749,USA,8.08,90.29,22.7,False,14.42,Low,legitimate,2025-04-04,activated,5.4
U01750,India,42.63,71.8,35.91,False,35.61,Low,flagged_risky,2025-05-16,activated,2.0
U01751,Germany,21.35,88.88,10.39,False,13.9,Low,legitimate,2025-02-14,activated,3.0
U01752,Nigeria,32.33,75.47,75.37,False,47.2,Low,legitimate,2025-03-23,activated,2.0
U01753,Brazil,29.95,47.23,46.72,False,43.51,Low,legitimate,2025-01-05,activated,3.1
U01754,UK,17.53,84.76,12.5,False,14.83,Low,legitimate,2025-05-15,activated,3.8
U01755,India,77.1,51.68,42.23,False,54.52,Medium,legitimate,2025-02-28,activated,22.5
U01756,Germany,69.29,90.0,18.01,False,30.99,Low,legitimate,2025-01-18,activated,3.8
U01757,Cayman Islands,37.4,88.11,80.68,False,47.06,Low,legitimate,2025-05-24,activated,3.3
U01758,Russia,38.6,63.12,78.73,False,54.14,Medium,flagged_risky,2025-02-11,activated,9.6
U01759,Russia,20.32,92.88,70.96,False,36.62,Low,legitimate,2025-02-10,activated,2.5
U01760,UK,73.6,53.37,7.25,False,38.97,Low,legitimate,2025-01-27,activated,4.4
U01761,Germany,14.2,52.96,18.92,False,25.94,Low,flagged_risky,2025-04-19,activated,5.1
U01762,Germany,63.21,71.39,16.0,False,33.95,Low,legitimate,2025-03-03,activated,3.5
U01763,Switzerland,36.58,49.23,12.1,False,31.04,Low,legitimate,2025-04-13,activated,5.5
U01764,Germany,24.85,46.61,14.53,False,29.28,Low,legitimate,2025-03-03,activated,2.9
U01765,Switzerland,46.39,77.12,8.42,False,24.15,Low,legitimate,2025-05-16,activated,3.5
U01766,Iran,28.69,78.45,100.0,False,55.07,Medium,legitimate,2025-03-09,details_entered,
U01767,Switzerland,10.33,89.95,16.42,False,12.68,Low,legitimate,2025-05-23,activated,5.8
U01768,Germany,13.35,87.82,20.2,False,15.74,Low,legitimate,2025-03-25,activated,4.2
U01769,Brazil,27.38,88.52,98.86,False,51.2,Medium,legitimate,2025-01-03,activated,8.3
U01770,India,22.49,89.49,50.48,False,30.09,Low,legitimate,2025-03-20,details_entered,
U01771,Brazil,62.28,60.39,50.06,False,50.59,Medium,legitimate,2025-02-14,signup_started,
U01772,India,21.72,81.31,43.69,False,29.6,Low,flagged_risky,2025-03-30,activated,3.7
U01773,Nigeria,20.72,87.0,72.54,False,39.13,Low,flagged_risky,2025-01-23,activated,2.9
U01774,India,18.71,67.74,40.22,False,31.38,Low,legitimate,2025-05-16,activated,5.0
U01775,India,17.5,29.02,31.38,False,39.1,Low,legitimate,2025-04-23,activated,6.4
U01776,UAE,17.95,57.4,48.31,False,37.49,Low,flagged_risky,2025-01-26,selfie_uploaded,
U01777,USA,11.72,86.77,43.61,False,24.93,Low,legitimate,2025-06-26,activated,2.1
U01778,UK,37.65,96.34,11.63,False,17.04,Low,legitimate,2025-03-05,activated,4.9
U01779,USA,30.43,73.67,18.64,False,24.48,Low,legitimate,2025-02-07,activated,4.5
U01780,Germany,29.54,91.35,7.98,True,14.65,High,legitimate,2025-01-01,activated,39.2
U01781,Brazil,8.54,51.74,43.61,False,34.48,Low,legitimate,2025-02-14,activated,5.5
U01782,Singapore,88.12,74.77,23.9,False,43.57,Low,legitimate,2025-01-06,document_uploaded,
U01783,Germany,46.7,52.61,5.94,False,30.61,Low,legitimate,2025-03-28,activated,5.6
U01784,Singapore,85.17,65.69,5.73,False,38.14,Low,legitimate,2025-04-20,activated,2.7
U01785,Nigeria,45.05,81.99,55.71,False,41.2,Low,legitimate,2025-03-08,document_uploaded,
U01786,UK,96.07,69.75,8.18,True,41.17,High,flagged_risky,2025-06-07,activated,40.2
U01787,UAE,19.96,68.23,26.62,False,26.17,Low,legitimate,2025-06-23,document_uploaded,
U01788,Nigeria,88.06,99.37,75.69,False,56.88,Medium,legitimate,2025-02-25,activated,26.0
U01789,Switzerland,46.02,68.22,33.2,False,36.62,Low,legitimate,2025-04-25,activated,2.3
U01790,Brazil,42.24,72.97,44.7,False,38.66,Low,legitimate,2025-03-14,activated,2.4
U01791,UK,29.01,64.51,0.0,False,19.35,Low,legitimate,2025-02-19,document_uploaded,
U01792,Germany,24.77,79.48,20.1,False,21.63,Low,legitimate,2025-02-07,activated,4.0
U01793,UAE,21.13,69.99,35.46,False,29.52,Low,legitimate,2025-04-04,activated,5.4
U01794,Russia,89.95,63.67,89.69,False,73.76,Medium,flagged_risky,2025-01-26,document_uploaded,
U01795,Singapore,28.35,86.66,7.46,False,15.49,Low,legitimate,2025-05-02,activated,4.1
U01796,India,46.57,87.62,32.31,False,30.61,Low,legitimate,2025-06-09,activated,4.8
U01797,Singapore,53.42,63.54,8.4,False,30.32,Low,legitimate,2025-03-08,signup_started,
U01798,India,52.92,67.98,44.82,True,43.41,High,flagged_risky,2025-04-13,selfie_uploaded,
U01799,India,37.76,63.14,35.95,False,36.77,Low,legitimate,2025-06-25,activated,7.4
U01800,India,87.04,61.82,33.53,False,50.98,Medium,legitimate,2025-05-07,activated,19.1
U01801,India,44.17,89.71,36.21,False,30.82,Low,legitimate,2025-03-14,activated,2.4
U01802,Germany,87.85,53.52,0.55,False,40.52,Low,legitimate,2025-06-08,activated,4.4
U01803,UAE,25.63,43.34,45.57,False,42.92,Low,flagged_risky,2025-01-08,details_entered,
U01804,UAE,8.98,40.02,25.92,False,31.06,Low,legitimate,2025-04-16,selfie_uploaded,
U01805,UAE,40.58,28.64,78.42,False,64.95,Medium,legitimate,2025-02-15,activated,23.0
U01806,Switzerland,49.16,69.3,14.83,True,29.89,High,legitimate,2025-02-02,activated,51.5
U01807,USA,51.97,95.55,20.73,False,25.22,Low,legitimate,2025-04-04,activated,1.9
U01808,USA,46.02,72.75,23.31,False,31.31,Low,legitimate,2025-05-09,document_uploaded,
U01809,Switzerland,29.08,7.47,7.41,False,39.45,Low,legitimate,2025-05-13,activated,2.0
U01810,Singapore,33.05,91.88,20.53,False,20.56,Low,legitimate,2025-05-15,activated,5.5
U01811,USA,94.89,35.4,26.32,False,58.38,Medium,legitimate,2025-02-21,activated,14.0
U01812,UAE,62.42,60.38,46.02,False,49.02,Low,flagged_risky,2025-03-16,verification_complete,
U01813,Singapore,6.03,79.86,18.35,False,15.19,Low,flagged_risky,2025-01-21,activated,3.2
U01814,Brazil,23.55,82.18,54.75,False,34.31,Low,legitimate,2025-04-22,activated,3.4
U01815,India,14.91,61.94,34.04,False,29.51,Low,legitimate,2025-05-25,signup_started,
U01816,Brazil,100.0,82.74,35.9,False,49.54,Low,flagged_risky,2025-03-29,activated,4.9
U01817,USA,70.4,96.77,21.78,False,30.8,Low,legitimate,2025-02-26,activated,3.3
U01818,USA,24.29,71.08,22.91,False,25.13,Low,legitimate,2025-03-01,activated,4.9
U01819,India,10.68,95.31,47.81,False,23.74,Low,legitimate,2025-04-28,activated,3.3
U01820,Russia,13.39,87.02,69.57,False,35.74,Low,legitimate,2025-05-02,activated,3.7
U01821,USA,61.88,65.15,9.84,False,32.96,Low,legitimate,2025-03-27,activated,4.0
U01822,India,8.74,90.48,42.14,False,22.34,Low,legitimate,2025-02-14,activated,4.2
U01823,India,33.43,76.69,37.36,True,31.97,High,flagged_risky,2025-03-15,selfie_uploaded,
U01824,UAE,55.51,64.98,25.03,False,37.17,Low,flagged_risky,2025-02-28,activated,4.8
U01825,Switzerland,12.31,76.06,11.38,False,15.43,Low,legitimate,2025-01-18,activated,3.7
U01826,USA,33.18,48.13,1.33,False,26.05,Low,legitimate,2025-03-15,activated,4.7
U01827,USA,24.59,54.21,9.49,False,24.91,Low,legitimate,2025-06-02,activated,4.0
U01828,Russia,22.27,0.0,90.17,False,72.75,Medium,flagged_risky,2025-04-21,verification_complete,
U01829,USA,19.52,72.78,34.42,False,27.79,Low,legitimate,2025-01-25,activated,3.5
U01830,USA,58.5,75.52,7.06,False,27.72,Low,legitimate,2025-06-03,activated,3.1
U01831,Cayman Islands,79.95,51.77,79.04,False,70.07,Medium,flagged_risky,2025-02-08,activated,20.3
U01832,USA,27.46,59.31,18.38,True,27.8,High,flagged_risky,2025-04-21,selfie_uploaded,
U01833,Germany,42.37,82.82,28.03,False,29.08,Low,legitimate,2025-04-13,activated,5.8
U01834,Germany,33.71,38.2,7.56,False,31.68,Low,flagged_risky,2025-05-11,document_uploaded,
U01835,Switzerland,6.85,66.93,3.71,False,13.46,Low,legitimate,2025-05-18,activated,2.4
U01836,Switzerland,26.68,88.85,21.94,False,20.12,Low,legitimate,2025-02-22,activated,3.3
U01837,USA,5.59,52.93,14.63,False,21.65,Low,flagged_risky,2025-05-20,activated,2.8
U01838,Brazil,23.09,66.78,54.5,False,38.69,Low,legitimate,2025-04-16,document_uploaded,
U01839,UAE,32.54,93.87,28.71,False,23.08,Low,legitimate,2025-03-04,activated,4.9
U01840,Switzerland,52.66,78.49,6.46,False,24.83,Low,legitimate,2025-01-19,activated,3.9
U01841,India,39.85,57.68,23.06,False,33.88,Low,legitimate,2025-04-13,activated,4.3
U01842,Germany,59.48,41.84,2.5,False,36.29,Low,legitimate,2025-03-25,activated,3.9
U01843,Russia,17.14,0.0,85.55,False,69.36,Medium,legitimate,2025-03-26,verification_complete,
U01844,Germany,73.66,17.58,11.55,False,51.44,Medium,legitimate,2025-05-05,activated,20.8
U01845,India,80.0,77.94,35.13,False,44.67,Low,legitimate,2025-05-08,activated,4.8
U01846,UK,5.3,58.06,8.26,False,17.48,Low,legitimate,2025-02-02,activated,3.8
U01847,India,8.28,84.86,36.01,False,21.43,Low,legitimate,2025-02-23,activated,3.2
U01848,USA,32.01,98.9,20.71,False,18.22,Low,legitimate,2025-06-12,activated,4.8
U01849,UAE,21.82,84.18,50.85,False,31.63,Low,legitimate,2025-04-17,signup_started,
U01850,Singapore,24.43,79.96,0.0,False,13.34,Low,legitimate,2025-03-17,selfie_uploaded,
U01851,Russia,39.6,85.82,100.0,False,56.14,Medium,flagged_risky,2025-06-25,activated,26.5
U01852,USA,61.0,87.01,19.43,True,29.97,High,legitimate,2025-05-01,details_entered,
U01853,UAE,16.43,88.22,41.11,False,24.91,Low,flagged_risky,2025-06-02,activated,2.8
U01854,Nigeria,67.57,75.34,73.63,False,57.12,Medium,flagged_risky,2025-03-26,activated,13.2
U01855,Iran,84.05,55.93,98.41,False,77.8,High,legitimate,2025-01-30,selfie_uploaded,
U01856,Singapore,100.0,18.65,7.26,False,57.31,Medium,legitimate,2025-05-12,activated,7.9
U01857,Singapore,73.99,75.31,5.26,False,31.71,Low,legitimate,2025-05-27,activated,5.8
U01858,Singapore,20.8,74.63,7.79,False,16.97,Low,legitimate,2025-04-16,activated,3.1
U01859,Singapore,10.9,74.14,20.34,False,19.16,Low,legitimate,2025-03-19,activated,6.3
U01860,India,20.43,75.86,31.41,False,25.94,Low,legitimate,2025-01-23,activated,3.9
U01861,Iran,18.33,85.35,95.43,False,48.07,Low,legitimate,2025-02-14,activated,4.9
U01862,Iran,48.46,92.15,97.65,False,55.95,Medium,flagged_risky,2025-06-16,activated,30.9
U01863,India,5.44,92.02,100.0,False,44.03,Low,legitimate,2025-01-31,activated,3.6
U01864,India,8.37,93.19,35.3,False,18.68,Low,legitimate,2025-04-29,activated,3.6
U01865,Nigeria,47.56,88.41,78.63,False,49.2,Low,legitimate,2025-04-30,activated,3.2
U01866,Russia,17.72,68.24,100.0,False,54.84,Medium,flagged_risky,2025-03-26,activated,12.6
U01867,Germany,23.31,74.19,11.43,False,19.31,Low,legitimate,2025-06-29,activated,3.6
U01868,India,55.35,74.47,36.1,False,38.71,Low,flagged_risky,2025-05-02,activated,3.3
U01869,Brazil,62.76,92.5,45.04,False,39.09,Low,legitimate,2025-06-24,activated,2.5
U01870,UK,71.75,85.38,12.7,False,30.99,Low,legitimate,2025-02-16,activated,3.7
U01871,USA,52.37,95.63,25.69,False,27.3,Low,legitimate,2025-05-14,activated,4.5
U01872,Iran,28.39,86.8,98.08,False,51.71,Medium,legitimate,2025-05-19,signup_started,
U01873,Iran,26.71,88.72,98.12,False,50.64,Medium,legitimate,2025-06-15,activated,17.1
U01874,Russia,24.49,36.68,100.0,False,66.34,Medium,legitimate,2025-03-16,activated,25.6
U01875,Brazil,12.35,92.87,39.29,False,21.56,Low,legitimate,2025-03-01,activated,2.3
U01876,Singapore,15.9,78.37,29.29,False,22.97,Low,legitimate,2025-05-25,activated,6.3
U01877,UK,65.88,91.08,13.4,False,27.8,Low,legitimate,2025-05-10,selfie_uploaded,
U01878,India,19.14,61.44,31.03,False,29.72,Low,flagged_risky,2025-02-19,activated,4.2
U01879,India,12.42,41.46,50.88,False,41.64,Low,legitimate,2025-02-24,activated,5.5
U01880,USA,69.4,71.9,20.54,False,37.46,Low,legitimate,2025-05-23,activated,5.9
U01881,India,37.97,63.01,43.2,False,39.77,Low,legitimate,2025-04-13,activated,4.6
U01882,USA,91.18,88.93,16.76,False,37.38,Low,legitimate,2025-06-13,activated,3.2
U01883,UAE,85.16,74.88,39.13,False,48.74,Low,legitimate,2025-04-24,activated,3.1
U01884,UK,13.37,67.6,13.47,False,19.12,Low,legitimate,2025-06-26,signup_started,
U01885,UK,30.53,47.69,2.56,False,25.88,Low,legitimate,2025-02-28,document_uploaded,
U01886,Germany,14.95,79.25,11.21,False,15.19,Low,legitimate,2025-05-20,activated,3.5
U01887,Germany,14.84,63.04,14.66,False,21.41,Low,legitimate,2025-02-04,activated,4.4
U01888,Nigeria,23.97,74.62,86.65,False,49.47,Low,flagged_risky,2025-05-07,activated,2.7
U01889,USA,49.4,69.82,18.77,False,31.38,Low,flagged_risky,2025-03-17,details_entered,
U01890,Singapore,49.59,53.95,0.0,False,28.69,Low,legitimate,2025-04-04,activated,4.0
U01891,UAE,45.62,79.9,41.15,False,36.18,Low,legitimate,2025-05-26,activated,3.6
U01892,India,28.32,97.16,62.66,False,34.41,Low,legitimate,2025-01-20,activated,3.7
U01893,Switzerland,51.35,90.09,77.49,False,49.37,Low,flagged_risky,2025-02-10,activated,2.2
U01894,UK,12.26,97.04,7.7,False,7.65,Low,flagged_risky,2025-04-11,activated,3.9
U01895,Germany,38.39,90.31,17.32,False,21.35,Low,legitimate,2025-03-16,activated,5.9
U01896,India,33.28,96.65,31.32,False,23.52,Low,legitimate,2025-04-12,activated,3.0
U01897,Singapore,27.11,65.84,0.0,False,18.38,Low,flagged_risky,2025-03-19,activated,5.1
U01898,Switzerland,39.41,74.41,4.86,False,21.45,Low,legitimate,2025-01-12,document_uploaded,
U01899,Switzerland,4.94,86.81,8.82,False,8.97,Low,legitimate,2025-06-18,activated,3.0
U01900,India,15.19,76.92,63.75,False,36.98,Low,legitimate,2025-05-05,details_entered,
U01901,Switzerland,46.81,84.85,0.0,False,18.59,Low,legitimate,2025-04-20,activated,5.5
U01902,Nigeria,32.67,81.29,70.09,False,43.45,Low,legitimate,2025-01-27,selfie_uploaded,
U01903,Germany,9.12,73.32,8.33,False,14.07,Low,legitimate,2025-02-05,activated,2.8
U01904,India,32.15,62.22,41.55,False,37.6,Low,legitimate,2025-04-18,activated,4.3
U01905,USA,21.98,78.98,7.07,False,15.73,Low,legitimate,2025-01-10,selfie_uploaded,
U01906,USA,66.94,83.97,24.43,False,34.66,Low,legitimate,2025-03-27,activated,5.6
U01907,Switzerland,13.04,91.3,0.0,False,6.52,Low,legitimate,2025-06-10,activated,3.5
U01908,Brazil,13.44,77.16,62.78,False,36.0,Low,legitimate,2025-06-07,activated,1.3
U01909,Nigeria,42.87,81.81,54.56,False,40.14,Low,legitimate,2025-04-03,selfie_uploaded,
U01910,Switzerland,29.15,91.03,0.0,False,11.43,Low,legitimate,2025-02-11,activated,4.9
U01911,Germany,28.15,37.03,15.76,False,33.64,Low,legitimate,2025-01-14,activated,6.5
U01912,Russia,100.0,91.34,92.98,False,69.79,Medium,flagged_risky,2025-01-31,activated,17.7
U01913,India,50.52,89.34,40.84,False,34.69,Low,legitimate,2025-02-20,activated,3.3
U01914,Germany,25.61,61.13,17.07,False,26.17,Low,legitimate,2025-04-10,activated,6.9
U01915,Germany,8.08,80.38,12.16,False,13.17,Low,legitimate,2025-05-11,activated,4.5
U01916,India,24.55,77.25,28.76,True,25.7,High,legitimate,2025-03-24,verification_complete,
U01917,UAE,11.93,93.86,37.59,False,20.45,Low,legitimate,2025-05-29,activated,3.9
U01918,India,15.99,91.14,27.09,False,18.29,Low,legitimate,2025-01-30,activated,5.2
U01919,Cayman Islands,16.43,83.4,70.49,False,38.11,Low,legitimate,2025-03-18,activated,3.9
U01920,USA,63.55,63.4,21.62,False,38.69,Low,legitimate,2025-04-21,activated,5.0
U01921,UK,9.84,83.78,4.89,False,9.77,Low,legitimate,2025-01-10,details_entered,
U01922,USA,59.49,51.31,20.88,False,40.81,Low,legitimate,2025-06-13,activated,2.3
U01923,UK,44.19,86.07,45.54,False,35.65,Low,legitimate,2025-06-29,details_entered,
U01924,Singapore,100.0,65.22,12.67,False,45.5,Low,legitimate,2025-05-14,activated,3.7
U01925,Switzerland,15.47,77.08,3.6,False,12.96,Low,legitimate,2025-05-07,activated,4.4
U01926,UK,54.43,75.38,27.66,False,34.78,Low,legitimate,2025-02-07,activated,4.8
U01927,UAE,14.02,91.32,44.91,False,24.77,Low,legitimate,2025-02-02,activated,7.0
U01928,Switzerland,80.81,58.05,19.12,False,44.48,Low,legitimate,2025-02-12,selfie_uploaded,
U01929,USA,64.52,64.84,11.2,False,34.38,Low,legitimate,2025-01-25,activated,3.6
U01930,India,89.71,77.95,38.51,False,48.93,Low,legitimate,2025-04-11,activated,3.1
U01931,India,33.4,97.74,29.17,False,22.37,Low,legitimate,2025-06-22,activated,5.3
U01932,Brazil,29.13,78.92,44.28,False,32.77,Low,flagged_risky,2025-05-02,activated,5.4
U01933,Brazil,24.06,20.94,45.64,False,49.19,Low,legitimate,2025-06-08,activated,3.5
U01934,UAE,100.0,77.55,35.47,False,50.92,Medium,legitimate,2025-06-26,activated,29.2
U01935,Switzerland,49.1,83.3,0.0,False,19.74,Low,legitimate,2025-04-30,selfie_uploaded,
U01936,USA,12.04,57.92,5.28,False,18.35,Low,legitimate,2025-01-19,activated,5.2
U01937,India,74.94,40.22,16.94,False,47.19,Low,legitimate,2025-06-17,document_uploaded,
U01938,Singapore,28.33,63.92,0.49,False,19.52,Low,legitimate,2025-04-09,activated,2.4
U01939,Switzerland,2.45,71.94,13.65,False,14.61,Low,legitimate,2025-04-09,activated,4.7
U01940,Singapore,18.27,76.23,0.0,False,12.61,Low,flagged_risky,2025-06-27,activated,1.0
U01941,USA,64.49,62.27,5.69,False,32.94,Low,legitimate,2025-05-04,activated,5.0
U01942,USA,44.29,83.54,34.12,False,31.87,Low,legitimate,2025-01-20,activated,2.7
U01943,Germany,50.32,87.21,6.27,False,21.44,Low,legitimate,2025-05-18,activated,4.7
U01944,Brazil,74.47,78.62,50.89,False,49.11,Low,flagged_risky,2025-06-25,activated,4.9
U01945,Russia,6.8,59.45,83.78,False,47.72,Low,legitimate,2025-02-12,details_entered,
U01946,Germany,18.45,82.21,17.96,False,18.06,Low,legitimate,2025-03-25,activated,5.1
U01947,Russia,33.93,95.58,64.3,False,37.23,Low,legitimate,2025-01-19,document_uploaded,
U01948,Switzerland,65.74,79.37,5.92,False,28.28,Low,legitimate,2025-05-10,activated,3.5
U01949,Russia,13.95,69.14,63.44,False,38.82,Low,legitimate,2025-01-26,activated,3.9
U01950,Cayman Islands,25.49,94.79,100.0,False,49.21,Low,legitimate,2025-03-18,activated,2.7
U01951,Switzerland,32.42,94.85,0.0,False,11.27,Low,legitimate,2025-04-28,activated,3.7
U01952,Brazil,17.73,67.57,38.57,False,30.48,Low,legitimate,2025-06-01,activated,3.7
U01953,Cayman Islands,32.16,82.2,72.63,False,44.04,Low,legitimate,2025-02-27,activated,3.1
U01954,Russia,29.03,46.88,64.53,False,50.46,Medium,legitimate,2025-06-13,signup_started,
U01955,Cayman Islands,81.07,92.99,94.17,False,64.09,Medium,legitimate,2025-01-05,activated,11.1
U01956,India,54.34,91.07,59.8,False,42.9,Low,legitimate,2025-01-30,activated,1.0
U01957,Switzerland,48.03,72.85,3.72,False,24.04,Low,legitimate,2025-01-22,activated,3.6
U01958,Nigeria,55.94,89.43,58.12,False,43.2,Low,legitimate,2025-05-15,activated,4.4
U01959,India,59.2,87.39,17.87,False,28.69,Low,legitimate,2025-03-07,activated,1.0
U01960,India,86.6,90.79,95.19,False,66.82,Medium,flagged_risky,2025-01-04,activated,19.3
U01961,USA,8.8,87.85,15.15,False,12.35,Low,legitimate,2025-05-22,activated,3.9
U01962,India,9.76,0.41,32.14,False,45.66,Low,legitimate,2025-02-19,activated,2.6
U01963,Germany,51.32,90.13,13.99,True,23.95,High,flagged_risky,2025-05-03,document_uploaded,
U01964,UAE,23.13,75.83,45.56,False,32.41,Low,legitimate,2025-04-10,activated,5.3
U01965,Switzerland,20.95,69.06,10.91,False,19.93,Low,legitimate,2025-01-21,activated,2.8
U01966,UAE,18.56,61.53,39.15,False,32.77,Low,legitimate,2025-04-19,activated,4.1
U01967,Nigeria,57.23,92.14,60.09,False,43.56,Low,flagged_risky,2025-06-04,activated,4.4
U01968,USA,100.0,20.25,23.99,False,63.52,Medium,flagged_risky,2025-03-07,document_uploaded,
U01969,USA,58.99,93.16,18.11,False,27.0,Low,legitimate,2025-05-31,activated,5.2
U01970,UK,22.34,52.28,23.0,False,30.22,Low,legitimate,2025-02-18,activated,4.5
U01971,Cayman Islands,55.33,45.48,89.11,False,68.6,Medium,flagged_risky,2025-02-20,activated,16.6
U01972,UAE,9.48,78.19,29.2,False,21.07,Low,legitimate,2025-01-31,activated,6.8
U01973,UK,27.56,73.03,58.87,False,39.91,Low,legitimate,2025-02-08,activated,5.2
U01974,Germany,6.81,94.51,5.2,False,5.77,Low,legitimate,2025-02-13,activated,2.0
U01975,Germany,23.16,81.06,2.49,False,13.63,Low,legitimate,2025-04-27,activated,3.5
U01976,USA,36.58,66.99,24.8,False,30.8,Low,legitimate,2025-01-24,activated,7.0
U01977,Russia,100.0,83.94,81.16,False,67.28,Medium,flagged_risky,2025-04-09,activated,12.7
U01978,UAE,69.17,83.59,51.89,False,46.43,Low,legitimate,2025-02-17,activated,4.1
U01979,Germany,6.95,54.0,15.57,False,22.11,Low,legitimate,2025-01-27,activated,5.5
U01980,Nigeria,7.63,80.5,71.88,False,36.89,Low,flagged_risky,2025-05-28,activated,4.8
U01981,UK,17.83,44.55,25.8,False,32.3,Low,legitimate,2025-04-08,activated,5.0
U01982,Nigeria,96.93,90.69,74.23,False,61.56,Medium,flagged_risky,2025-02-21,activated,22.0
U01983,Singapore,7.27,69.8,10.61,False,15.49,Low,legitimate,2025-04-25,activated,4.0
U01984,India,18.68,67.56,51.32,False,35.86,Low,legitimate,2025-06-13,activated,3.0
U01985,Russia,18.6,64.8,79.04,False,47.75,Low,legitimate,2025-02-20,activated,4.5
U01986,Singapore,42.81,73.51,7.26,False,23.7,Low,legitimate,2025-02-14,activated,3.5
U01987,UAE,97.73,76.04,34.46,False,50.29,Medium,flagged_risky,2025-05-03,activated,15.4
U01988,Iran,48.35,71.75,100.0,False,62.98,Medium,flagged_risky,2025-03-30,activated,26.0
U01989,Germany,38.78,92.64,67.93,False,41.01,Low,flagged_risky,2025-05-02,activated,3.5
U01990,Switzerland,9.12,20.08,7.54,False,29.73,Low,legitimate,2025-01-31,activated,6.0
U01991,UAE,34.65,74.66,53.77,False,39.5,Low,legitimate,2025-06-17,activated,4.3
U01992,UK,75.84,96.13,0.0,False,23.91,Low,legitimate,2025-01-04,activated,3.8
